CustomerID,TransactionDate,Quantity,UnitPrice
CUST00770,2023-06-24,3,34.84
CUST00879,2023-06-24,14,10.98
CUST00281,2023-06-24,17,39.88
CUST00754,2023-06-24,8,20.67
CUST00427,2023-06-25,13,16.94
CUST00912,2023-06-25,2,8.61
CUST00252,2023-06-25,7,44.59
CUST00747,2023-06-25,6,23.31
CUST00593,2023-06-25,16,10.6
CUST00969,2023-06-25,13,27.99
CUST00240,2023-06-25,8,39.19
CUST00775,2023-06-25,14,10.75
CUST00954,2023-06-25,8,43.23
CUST00258,2023-06-25,13,31.0
CUST00621,2023-06-25,13,42.4
CUST00592,2023-06-25,8,36.81
CUST00090,2023-06-25,2,39.85
CUST00219,2023-06-25,1,36.2
CUST00947,2023-06-25,10,36.96
CUST00352,2023-06-26,20,5.79
CUST00212,2023-06-26,17,5.94
CUST00331,2023-06-26,16,12.38
CUST00884,2023-06-26,8,19.21
CUST00473,2023-06-26,5,29.35
CUST00917,2023-06-26,15,20.6
CUST00341,2023-06-26,3,47.69
CUST00773,2023-06-26,8,6.61
CUST00646,2023-06-26,13,43.06
CUST00637,2023-06-26,3,35.28
CUST00558,2023-06-26,8,30.79
CUST00219,2023-06-26,7,5.63
CUST00900,2023-06-26,6,32.56
CUST00485,2023-06-26,10,40.05
CUST00344,2023-06-26,6,38.51
CUST00537,2023-06-26,17,19.32
CUST00433,2023-06-26,16,23.36
CUST00279,2023-06-26,16,45.98
CUST00914,2023-06-26,2,37.44
CUST00215,2023-06-26,4,30.79
CUST00301,2023-06-26,16,38.82
CUST00458,2023-06-26,18,14.79
CUST00992,2023-06-26,19,37.62
CUST00171,2023-06-26,20,42.74
CUST00059,2023-06-26,5,38.06
CUST00057,2023-06-26,5,34.4
CUST00442,2023-06-26,7,17.64
CUST00984,2023-06-26,2,20.78
CUST00749,2023-06-26,8,38.88
CUST00860,2023-06-26,4,15.58
CUST00595,2023-06-27,13,21.02
CUST00793,2023-06-27,7,45.57
CUST00036,2023-06-27,11,21.53
CUST00761,2023-06-27,7,12.87
CUST00631,2023-06-27,5,19.22
CUST00682,2023-06-27,9,32.77
CUST00552,2023-06-27,17,38.7
CUST00537,2023-06-27,11,9.75
CUST00624,2023-06-27,3,37.21
CUST00345,2023-06-27,1,16.49
CUST00028,2023-06-27,16,23.12
CUST00520,2023-06-27,2,14.42
CUST00729,2023-06-27,2,46.58
CUST00752,2023-06-27,3,16.34
CUST00922,2023-06-27,15,16.3
CUST00265,2023-06-27,9,14.39
CUST00229,2023-06-27,15,30.78
CUST00659,2023-06-28,2,22.2
CUST00361,2023-06-28,13,23.7
CUST00828,2023-06-28,18,27.03
CUST00353,2023-06-28,2,18.43
CUST00217,2023-06-28,18,27.61
CUST00486,2023-06-28,6,45.84
CUST00888,2023-06-28,14,48.28
CUST00320,2023-06-28,8,34.01
CUST00166,2023-06-28,6,11.35
CUST00363,2023-06-28,1,41.93
CUST00696,2023-06-28,1,24.67
CUST00361,2023-06-28,9,17.73
CUST00994,2023-06-28,11,26.18
CUST00208,2023-06-28,5,9.55
CUST00297,2023-06-28,18,46.23
CUST00295,2023-06-28,1,33.51
CUST00010,2023-06-28,17,35.19
CUST00564,2023-06-28,19,28.96
CUST00194,2023-06-28,17,9.76
CUST00353,2023-06-28,15,49.98
CUST00048,2023-06-28,18,47.02
CUST00974,2023-06-28,15,48.77
CUST00596,2023-06-28,3,18.94
CUST00869,2023-06-28,3,23.62
CUST00955,2023-06-29,4,41.76
CUST00793,2023-06-29,8,44.47
CUST00038,2023-06-29,8,15.76
CUST00958,2023-06-29,19,20.74
CUST00722,2023-06-29,13,21.11
CUST00369,2023-06-29,7,25.71
CUST00066,2023-06-29,15,44.95
CUST00403,2023-06-29,7,49.93
CUST00725,2023-06-29,14,16.59
CUST00502,2023-06-29,12,33.92
CUST00448,2023-06-29,18,22.87
CUST00548,2023-06-29,20,19.93
CUST00113,2023-06-29,5,9.48
CUST00899,2023-06-29,1,20.96
CUST00675,2023-06-29,17,25.37
CUST00843,2023-06-29,3,6.7
CUST00138,2023-06-29,5,39.38
CUST00803,2023-06-29,17,22.06
CUST00954,2023-06-29,2,12.34
CUST00220,2023-06-29,9,13.84
CUST00382,2023-06-29,10,17.72
CUST00036,2023-06-30,18,21.19
CUST00114,2023-06-30,18,36.63
CUST00008,2023-06-30,5,44.69
CUST00575,2023-06-30,18,37.78
CUST00228,2023-06-30,6,20.49
CUST00710,2023-06-30,20,45.13
CUST00968,2023-06-30,13,27.76
CUST00206,2023-06-30,7,29.67
CUST00576,2023-06-30,12,5.99
CUST00534,2023-06-30,11,34.43
CUST00973,2023-06-30,7,42.59
CUST00780,2023-06-30,1,20.9
CUST00673,2023-07-01,7,38.17
CUST00597,2023-07-01,15,41.13
CUST00076,2023-07-01,10,37.42
CUST00463,2023-07-01,18,24.79
CUST00402,2023-07-01,10,31.51
CUST00289,2023-07-01,18,34.84
CUST00518,2023-07-01,2,40.77
CUST00487,2023-07-01,19,48.5
CUST00218,2023-07-01,11,16.93
CUST00991,2023-07-01,5,23.95
CUST00002,2023-07-01,7,26.95
CUST00641,2023-07-01,5,28.09
CUST00935,2023-07-01,1,30.54
CUST00454,2023-07-01,11,43.1
CUST00028,2023-07-01,17,32.9
CUST00696,2023-07-01,3,38.24
CUST00994,2023-07-01,19,19.28
CUST00661,2023-07-01,13,8.17
CUST00019,2023-07-01,5,12.58
CUST00894,2023-07-01,1,44.98
CUST00680,2023-07-01,15,18.13
CUST00916,2023-07-01,10,23.94
CUST00241,2023-07-01,7,24.9
CUST00502,2023-07-02,20,7.1
CUST00169,2023-07-02,14,13.97
CUST00610,2023-07-02,1,40.51
CUST00391,2023-07-02,17,7.01
CUST00893,2023-07-02,5,14.22
CUST00958,2023-07-02,10,25.47
CUST00080,2023-07-02,5,25.48
CUST00880,2023-07-02,15,26.35
CUST00516,2023-07-02,15,17.32
CUST00966,2023-07-02,18,11.06
CUST00445,2023-07-02,4,27.93
CUST00036,2023-07-02,9,5.84
CUST00523,2023-07-02,5,23.35
CUST00825,2023-07-02,10,5.5
CUST00232,2023-07-02,8,18.52
CUST00674,2023-07-02,18,24.42
CUST00053,2023-07-03,10,49.59
CUST00106,2023-07-03,1,40.95
CUST00401,2023-07-03,16,40.05
CUST00603,2023-07-03,11,44.9
CUST00260,2023-07-03,4,47.1
CUST00163,2023-07-03,1,11.27
CUST00748,2023-07-03,1,11.66
CUST00531,2023-07-03,13,10.77
CUST00219,2023-07-03,3,40.77
CUST00461,2023-07-03,3,22.02
CUST00060,2023-07-03,10,10.73
CUST00790,2023-07-03,8,40.69
CUST00830,2023-07-03,3,37.38
CUST00400,2023-07-03,17,43.11
CUST00106,2023-07-03,18,27.87
CUST00772,2023-07-03,16,20.46
CUST00535,2023-07-03,19,11.58
CUST00306,2023-07-03,7,30.26
CUST00730,2023-07-03,17,6.79
CUST00147,2023-07-03,10,44.16
CUST00260,2023-07-03,10,39.43
CUST00998,2023-07-03,6,45.13
CUST00921,2023-07-03,16,37.15
CUST00221,2023-07-03,19,41.21
CUST00138,2023-07-03,1,19.91
CUST00960,2023-07-03,6,22.73
CUST00876,2023-07-03,11,13.02
CUST00279,2023-07-03,18,43.07
CUST00628,2023-07-03,17,27.91
CUST00558,2023-07-03,8,33.37
CUST00862,2023-07-03,2,20.13
CUST00019,2023-07-04,9,45.0
CUST00591,2023-07-04,19,23.96
CUST00274,2023-07-04,8,37.84
CUST00346,2023-07-04,11,17.92
CUST00590,2023-07-04,7,32.94
CUST00503,2023-07-04,6,48.51
CUST00190,2023-07-04,20,21.57
CUST00295,2023-07-04,15,33.51
CUST00251,2023-07-04,16,14.23
CUST00434,2023-07-04,14,39.72
CUST00311,2023-07-04,12,44.67
CUST00860,2023-07-04,3,37.59
CUST00199,2023-07-04,14,13.23
CUST00352,2023-07-04,1,43.94
CUST00581,2023-07-04,13,35.6
CUST00756,2023-07-04,3,20.46
CUST00795,2023-07-04,12,30.79
CUST00974,2023-07-04,12,31.18
CUST00512,2023-07-04,5,27.34
CUST00710,2023-07-04,11,5.29
CUST00997,2023-07-04,20,10.25
CUST00544,2023-07-04,6,40.86
CUST00299,2023-07-05,9,40.11
CUST00643,2023-07-05,15,42.37
CUST00995,2023-07-05,6,10.34
CUST00188,2023-07-05,1,16.48
CUST00578,2023-07-05,20,44.41
CUST00091,2023-07-05,17,17.4
CUST00604,2023-07-05,19,47.91
CUST00905,2023-07-05,8,24.27
CUST00837,2023-07-05,13,14.24
CUST00015,2023-07-05,8,22.77
CUST00954,2023-07-05,17,11.17
CUST00856,2023-07-05,2,19.71
CUST00925,2023-07-05,4,21.02
CUST00787,2023-07-05,2,9.14
CUST00899,2023-07-05,9,22.81
CUST00515,2023-07-05,18,12.88
CUST00873,2023-07-05,8,17.53
CUST00419,2023-07-05,8,46.54
CUST00630,2023-07-05,11,27.12
CUST00880,2023-07-05,12,43.25
CUST00705,2023-07-05,11,36.12
CUST00269,2023-07-05,1,18.36
CUST00244,2023-07-05,19,9.57
CUST00656,2023-07-05,10,45.9
CUST00129,2023-07-05,5,19.1
CUST00479,2023-07-05,8,17.39
CUST00271,2023-07-05,11,32.06
CUST00407,2023-07-05,9,23.88
CUST00486,2023-07-05,1,9.57
CUST00454,2023-07-05,12,45.13
CUST00651,2023-07-05,4,34.65
CUST00466,2023-07-05,2,19.43
CUST00970,2023-07-05,14,28.31
CUST00970,2023-07-05,14,34.65
CUST00457,2023-07-05,4,7.66
CUST00292,2023-07-05,5,5.42
CUST00621,2023-07-05,13,19.59
CUST00546,2023-07-06,18,40.97
CUST00884,2023-07-06,12,26.79
CUST00854,2023-07-06,10,24.44
CUST00548,2023-07-06,5,47.09
CUST00922,2023-07-06,13,33.6
CUST00522,2023-07-06,16,47.23
CUST00566,2023-07-06,4,40.36
CUST00266,2023-07-06,20,43.13
CUST00074,2023-07-06,13,47.77
CUST00303,2023-07-06,19,20.19
CUST00229,2023-07-06,4,20.79
CUST00892,2023-07-06,12,19.86
CUST00996,2023-07-06,5,20.67
CUST00601,2023-07-06,3,11.21
CUST00430,2023-07-07,16,26.0
CUST00217,2023-07-07,17,30.57
CUST00806,2023-07-07,17,22.48
CUST00482,2023-07-07,4,5.04
CUST00363,2023-07-07,12,19.64
CUST00798,2023-07-07,16,37.4
CUST00447,2023-07-07,5,49.16
CUST00477,2023-07-07,19,38.79
CUST00242,2023-07-07,19,30.6
CUST00381,2023-07-07,10,42.85
CUST00159,2023-07-07,3,11.7
CUST00592,2023-07-07,19,23.11
CUST00803,2023-07-07,2,24.32
CUST00842,2023-07-07,13,9.29
CUST00292,2023-07-07,15,9.76
CUST00175,2023-07-07,6,16.5
CUST00643,2023-07-07,8,42.62
CUST00672,2023-07-07,10,23.23
CUST00639,2023-07-07,2,30.17
CUST00456,2023-07-07,2,6.95
CUST00500,2023-07-08,17,10.57
CUST00343,2023-07-08,5,38.12
CUST00484,2023-07-08,1,14.85
CUST00642,2023-07-08,7,49.51
CUST00628,2023-07-08,11,28.82
CUST00580,2023-07-08,4,49.09
CUST00672,2023-07-08,9,27.06
CUST00555,2023-07-08,6,49.19
CUST00615,2023-07-08,11,17.29
CUST00248,2023-07-08,3,16.48
CUST00834,2023-07-08,13,40.44
CUST00855,2023-07-08,3,20.55
CUST00882,2023-07-08,13,21.87
CUST00288,2023-07-08,10,20.57
CUST00232,2023-07-08,3,40.29
CUST00618,2023-07-08,20,9.27
CUST00715,2023-07-08,16,39.37
CUST00058,2023-07-08,2,34.56
CUST00336,2023-07-08,7,8.26
CUST00272,2023-07-08,20,33.47
CUST00946,2023-07-08,6,6.19
CUST00690,2023-07-08,11,11.36
CUST00776,2023-07-08,19,20.08
CUST00394,2023-07-09,10,45.76
CUST00869,2023-07-09,4,14.06
CUST00530,2023-07-09,10,16.23
CUST00157,2023-07-09,3,34.42
CUST00017,2023-07-09,7,20.16
CUST00988,2023-07-09,12,8.54
CUST00052,2023-07-09,9,34.89
CUST00276,2023-07-09,15,40.83
CUST00709,2023-07-09,16,46.15
CUST00003,2023-07-09,7,20.91
CUST00215,2023-07-09,1,18.31
CUST00065,2023-07-09,1,49.86
CUST00820,2023-07-09,4,33.37
CUST00625,2023-07-09,14,11.34
CUST00600,2023-07-09,19,6.48
CUST00112,2023-07-09,17,47.05
CUST00140,2023-07-09,11,6.91
CUST00017,2023-07-10,6,47.15
CUST00092,2023-07-10,8,28.05
CUST00796,2023-07-10,20,5.3
CUST00965,2023-07-10,16,18.99
CUST00500,2023-07-10,10,10.11
CUST00327,2023-07-10,16,34.66
CUST00672,2023-07-10,1,47.69
CUST00668,2023-07-10,3,31.22
CUST00921,2023-07-10,18,13.29
CUST00512,2023-07-10,20,15.38
CUST00423,2023-07-10,20,48.55
CUST00089,2023-07-10,19,21.86
CUST00884,2023-07-10,1,24.57
CUST00095,2023-07-10,10,25.69
CUST00597,2023-07-10,19,32.4
CUST00872,2023-07-10,11,13.6
CUST00100,2023-07-10,9,36.22
CUST00081,2023-07-10,4,19.84
CUST00059,2023-07-11,20,37.06
CUST00955,2023-07-11,4,20.58
CUST00054,2023-07-11,19,39.22
CUST00741,2023-07-11,14,26.64
CUST00758,2023-07-11,18,33.2
CUST00572,2023-07-11,16,19.91
CUST00655,2023-07-11,13,23.44
CUST00124,2023-07-11,15,21.39
CUST00645,2023-07-11,16,26.2
CUST00559,2023-07-11,9,14.94
CUST00449,2023-07-11,20,25.51
CUST00779,2023-07-11,9,32.1
CUST00654,2023-07-11,1,10.81
CUST00336,2023-07-11,16,26.5
CUST00786,2023-07-11,17,13.2
CUST00917,2023-07-11,13,47.92
CUST00413,2023-07-11,15,18.91
CUST00994,2023-07-11,8,35.76
CUST00300,2023-07-11,20,22.79
CUST00233,2023-07-11,13,25.21
CUST00078,2023-07-11,6,7.0
CUST00260,2023-07-11,3,45.79
CUST00882,2023-07-11,11,25.25
CUST00842,2023-07-11,6,22.69
CUST00771,2023-07-11,9,46.74
CUST00122,2023-07-11,16,17.09
CUST00228,2023-07-11,9,48.67
CUST00589,2023-07-11,7,31.8
CUST00357,2023-07-12,15,37.74
CUST00875,2023-07-12,10,7.38
CUST00642,2023-07-12,15,6.18
CUST00845,2023-07-12,17,12.24
CUST00178,2023-07-12,7,6.99
CUST00945,2023-07-12,16,36.62
CUST00161,2023-07-12,1,46.86
CUST00762,2023-07-12,11,8.94
CUST00505,2023-07-12,5,11.11
CUST00159,2023-07-12,2,27.6
CUST00360,2023-07-12,2,35.69
CUST00665,2023-07-12,11,8.68
CUST00629,2023-07-12,1,43.95
CUST00477,2023-07-12,5,44.8
CUST00987,2023-07-12,3,13.18
CUST00696,2023-07-12,18,11.76
CUST00506,2023-07-12,14,23.05
CUST00514,2023-07-12,16,32.77
CUST00701,2023-07-12,1,49.51
CUST00271,2023-07-12,7,16.92
CUST00731,2023-07-12,20,17.78
CUST00338,2023-07-12,7,33.16
CUST00004,2023-07-12,8,27.44
CUST00291,2023-07-12,14,42.08
CUST00610,2023-07-12,10,42.08
CUST00363,2023-07-13,17,11.0
CUST00952,2023-07-13,18,14.03
CUST00422,2023-07-13,4,11.39
CUST00988,2023-07-13,14,25.97
CUST00848,2023-07-13,1,14.8
CUST00163,2023-07-13,2,20.15
CUST00609,2023-07-13,10,6.19
CUST00825,2023-07-13,4,23.95
CUST00950,2023-07-13,12,49.26
CUST00790,2023-07-13,17,6.86
CUST00654,2023-07-13,14,25.73
CUST00319,2023-07-13,6,6.66
CUST00243,2023-07-13,15,48.78
CUST00663,2023-07-13,1,18.29
CUST00222,2023-07-13,13,45.64
CUST00231,2023-07-13,4,12.77
CUST00839,2023-07-13,15,36.11
CUST00836,2023-07-13,18,30.68
CUST00581,2023-07-13,20,7.65
CUST00604,2023-07-13,6,31.63
CUST00291,2023-07-14,1,20.68
CUST00892,2023-07-14,16,16.15
CUST00035,2023-07-14,20,18.04
CUST00909,2023-07-14,2,7.53
CUST00422,2023-07-14,5,44.14
CUST00438,2023-07-14,10,7.42
CUST00524,2023-07-14,2,8.66
CUST00452,2023-07-14,13,41.46
CUST00242,2023-07-14,7,31.2
CUST00590,2023-07-14,14,7.09
CUST00153,2023-07-14,15,21.18
CUST00602,2023-07-14,17,7.57
CUST00045,2023-07-14,9,30.73
CUST00692,2023-07-14,18,31.32
CUST00836,2023-07-14,19,16.2
CUST00836,2023-07-14,18,9.75
CUST00012,2023-07-14,9,31.97
CUST00722,2023-07-14,1,23.27
CUST00177,2023-07-14,3,25.96
CUST00281,2023-07-14,1,34.16
CUST00717,2023-07-14,11,14.6
CUST00417,2023-07-14,19,38.76
CUST00251,2023-07-14,18,32.24
CUST00490,2023-07-14,14,37.95
CUST00776,2023-07-14,1,42.36
CUST00947,2023-07-14,1,42.73
CUST00962,2023-07-14,8,36.94
CUST00838,2023-07-14,5,45.18
CUST00704,2023-07-15,7,41.56
CUST00203,2023-07-15,19,26.57
CUST00760,2023-07-15,7,12.1
CUST00494,2023-07-15,3,43.87
CUST00822,2023-07-15,4,44.23
CUST00014,2023-07-15,2,39.2
CUST00312,2023-07-15,15,24.4
CUST00976,2023-07-15,19,46.84
CUST00366,2023-07-15,1,26.56
CUST00704,2023-07-15,4,20.59
CUST00365,2023-07-15,1,31.01
CUST00353,2023-07-15,6,23.86
CUST00675,2023-07-15,10,32.78
CUST00675,2023-07-15,19,36.17
CUST00699,2023-07-15,18,23.06
CUST00506,2023-07-15,1,15.23
CUST00808,2023-07-15,15,20.09
CUST00911,2023-07-15,12,43.81
CUST00970,2023-07-15,5,22.43
CUST00746,2023-07-15,4,11.38
CUST00288,2023-07-15,11,38.36
CUST00128,2023-07-15,9,40.9
CUST00330,2023-07-15,11,22.69
CUST00163,2023-07-15,19,35.29
CUST00049,2023-07-15,14,17.07
CUST00001,2023-07-15,11,12.16
CUST00127,2023-07-15,12,40.46
CUST00527,2023-07-15,1,39.18
CUST00042,2023-07-15,7,32.54
CUST00680,2023-07-15,1,42.69
CUST00935,2023-07-15,5,32.92
CUST00692,2023-07-15,6,35.09
CUST00818,2023-07-15,19,40.09
CUST00559,2023-07-15,5,20.05
CUST00391,2023-07-15,8,9.31
CUST00130,2023-07-15,3,11.34
CUST00977,2023-07-15,9,13.93
CUST00545,2023-07-15,18,38.45
CUST00124,2023-07-16,9,15.94
CUST00600,2023-07-16,11,9.74
CUST00671,2023-07-16,9,22.12
CUST00208,2023-07-16,16,18.86
CUST00109,2023-07-16,15,38.34
CUST00148,2023-07-16,10,20.07
CUST00167,2023-07-16,1,45.26
CUST00438,2023-07-16,20,22.69
CUST00986,2023-07-16,19,11.95
CUST00247,2023-07-16,9,13.87
CUST00576,2023-07-16,14,16.96
CUST00057,2023-07-16,11,46.36
CUST00966,2023-07-16,5,37.09
CUST00895,2023-07-16,14,48.36
CUST00497,2023-07-16,2,23.6
CUST00341,2023-07-16,5,44.9
CUST00022,2023-07-16,12,32.74
CUST00886,2023-07-16,15,37.16
CUST00258,2023-07-16,9,37.99
CUST00299,2023-07-16,5,5.3
CUST00609,2023-07-16,7,21.67
CUST00165,2023-07-16,15,21.11
CUST00480,2023-07-16,4,25.24
CUST00171,2023-07-16,16,31.23
CUST00852,2023-07-16,10,37.61
CUST00155,2023-07-16,3,7.61
CUST00878,2023-07-16,8,15.8
CUST00309,2023-07-16,20,15.35
CUST00132,2023-07-16,13,27.64
CUST00959,2023-07-17,20,44.88
CUST00764,2023-07-17,13,44.53
CUST00070,2023-07-17,19,27.25
CUST00440,2023-07-17,6,21.64
CUST00321,2023-07-17,15,19.58
CUST00456,2023-07-17,7,5.25
CUST00406,2023-07-17,15,45.07
CUST00065,2023-07-17,12,30.28
CUST00616,2023-07-17,13,15.29
CUST00394,2023-07-17,19,38.09
CUST00402,2023-07-17,19,26.74
CUST00569,2023-07-17,16,27.64
CUST00162,2023-07-17,18,42.11
CUST00861,2023-07-17,13,20.42
CUST00565,2023-07-17,14,34.12
CUST00350,2023-07-17,17,26.06
CUST00578,2023-07-17,13,33.77
CUST00884,2023-07-17,18,42.72
CUST00962,2023-07-17,8,26.86
CUST00608,2023-07-17,19,11.39
CUST00309,2023-07-17,3,18.21
CUST00649,2023-07-17,15,37.07
CUST00226,2023-07-17,3,33.61
CUST00287,2023-07-17,5,12.14
CUST00522,2023-07-17,10,9.31
CUST00645,2023-07-17,8,13.35
CUST00788,2023-07-17,17,34.7
CUST00663,2023-07-17,5,49.4
CUST00124,2023-07-18,3,13.89
CUST00378,2023-07-18,12,20.84
CUST00159,2023-07-18,16,36.81
CUST00102,2023-07-18,1,8.2
CUST00484,2023-07-18,5,47.48
CUST00843,2023-07-18,1,17.56
CUST00059,2023-07-18,11,8.58
CUST00002,2023-07-18,20,40.81
CUST00100,2023-07-18,2,16.18
CUST00425,2023-07-18,15,21.96
CUST00103,2023-07-18,8,28.53
CUST00737,2023-07-18,4,10.74
CUST00420,2023-07-18,15,45.38
CUST00775,2023-07-18,10,7.65
CUST00066,2023-07-18,20,29.85
CUST00576,2023-07-18,8,23.88
CUST00344,2023-07-18,11,26.41
CUST00570,2023-07-18,5,29.46
CUST00778,2023-07-18,6,15.19
CUST00253,2023-07-18,19,11.39
CUST00744,2023-07-18,14,15.08
CUST00067,2023-07-18,3,48.74
CUST00902,2023-07-18,18,37.12
CUST00668,2023-07-18,12,40.19
CUST00287,2023-07-19,15,36.28
CUST00006,2023-07-19,10,7.58
CUST00797,2023-07-19,16,34.68
CUST00896,2023-07-19,6,46.6
CUST00296,2023-07-19,18,5.7
CUST00586,2023-07-19,7,40.25
CUST00349,2023-07-19,12,12.29
CUST00666,2023-07-19,4,29.15
CUST00704,2023-07-19,8,30.49
CUST00253,2023-07-19,20,22.33
CUST00378,2023-07-19,9,33.91
CUST00476,2023-07-19,7,40.57
CUST00692,2023-07-19,17,44.51
CUST00941,2023-07-19,14,35.39
CUST00624,2023-07-19,18,13.42
CUST00744,2023-07-19,11,15.32
CUST00094,2023-07-19,17,19.73
CUST00351,2023-07-19,1,5.57
CUST00810,2023-07-19,17,33.01
CUST00928,2023-07-19,18,8.64
CUST00995,2023-07-19,10,5.42
CUST00942,2023-07-19,12,38.56
CUST00090,2023-07-19,7,44.44
CUST00996,2023-07-19,16,46.39
CUST00418,2023-07-20,5,28.26
CUST00175,2023-07-20,20,40.16
CUST00847,2023-07-20,2,26.4
CUST00689,2023-07-20,18,16.04
CUST00384,2023-07-20,13,46.22
CUST00337,2023-07-20,6,49.74
CUST00352,2023-07-20,9,19.22
CUST00169,2023-07-20,5,28.77
CUST00011,2023-07-20,5,42.23
CUST00535,2023-07-20,7,6.38
CUST00460,2023-07-20,7,8.01
CUST00860,2023-07-20,7,42.29
CUST00649,2023-07-20,5,48.24
CUST00940,2023-07-20,12,26.59
CUST00320,2023-07-20,18,19.45
CUST00081,2023-07-20,20,46.05
CUST00793,2023-07-20,13,39.0
CUST00084,2023-07-20,17,5.43
CUST00432,2023-07-20,6,5.19
CUST00864,2023-07-20,3,26.05
CUST00495,2023-07-20,9,41.66
CUST00791,2023-07-20,11,37.94
CUST00348,2023-07-21,19,28.89
CUST00361,2023-07-21,6,22.61
CUST00542,2023-07-21,4,13.37
CUST00259,2023-07-21,18,17.89
CUST00982,2023-07-21,15,29.44
CUST00912,2023-07-21,3,11.39
CUST00355,2023-07-21,11,31.1
CUST00527,2023-07-21,18,12.49
CUST00233,2023-07-21,20,47.19
CUST00722,2023-07-21,14,9.48
CUST00868,2023-07-21,5,46.13
CUST00220,2023-07-21,15,9.24
CUST00623,2023-07-21,19,42.16
CUST00442,2023-07-21,15,45.16
CUST00288,2023-07-21,12,34.71
CUST00653,2023-07-21,7,30.75
CUST00954,2023-07-21,10,27.69
CUST00321,2023-07-21,10,23.02
CUST00908,2023-07-21,9,6.61
CUST00043,2023-07-21,6,45.94
CUST00568,2023-07-21,2,35.75
CUST00020,2023-07-21,9,43.6
CUST00231,2023-07-21,4,13.66
CUST00862,2023-07-21,7,39.96
CUST00622,2023-07-21,20,30.58
CUST00101,2023-07-21,13,35.47
CUST00956,2023-07-21,12,40.33
CUST00906,2023-07-22,13,28.93
CUST00931,2023-07-22,4,30.55
CUST00773,2023-07-22,13,11.89
CUST00815,2023-07-22,6,40.15
CUST00100,2023-07-22,9,14.79
CUST00924,2023-07-22,9,39.18
CUST00192,2023-07-22,1,7.01
CUST00809,2023-07-22,18,34.24
CUST00512,2023-07-22,18,39.03
CUST00857,2023-07-22,7,29.11
CUST00105,2023-07-22,14,28.01
CUST00646,2023-07-22,8,39.43
CUST00412,2023-07-22,4,34.24
CUST00065,2023-07-22,16,14.04
CUST00687,2023-07-22,15,31.03
CUST00372,2023-07-22,3,28.71
CUST00938,2023-07-22,3,29.92
CUST00223,2023-07-22,5,35.97
CUST00563,2023-07-22,20,44.9
CUST00660,2023-07-23,10,44.13
CUST00924,2023-07-23,11,34.72
CUST00589,2023-07-23,3,7.91
CUST00661,2023-07-23,6,5.7
CUST00590,2023-07-23,18,28.37
CUST00912,2023-07-23,18,44.89
CUST00320,2023-07-23,15,6.23
CUST00975,2023-07-23,5,40.05
CUST00061,2023-07-23,15,48.08
CUST00286,2023-07-23,18,10.19
CUST00707,2023-07-23,3,16.08
CUST00430,2023-07-23,8,27.59
CUST00268,2023-07-23,17,7.99
CUST00377,2023-07-23,6,23.64
CUST00661,2023-07-23,6,5.1
CUST00676,2023-07-23,3,7.97
CUST00225,2023-07-24,12,8.74
CUST00987,2023-07-24,9,40.94
CUST00301,2023-07-24,19,15.0
CUST00572,2023-07-24,2,8.44
CUST00239,2023-07-24,19,42.9
CUST00386,2023-07-24,13,7.57
CUST00466,2023-07-24,15,7.88
CUST00409,2023-07-24,8,31.9
CUST00967,2023-07-24,14,25.15
CUST00739,2023-07-24,19,44.68
CUST00859,2023-07-24,16,46.78
CUST00373,2023-07-24,4,40.87
CUST00551,2023-07-24,19,47.12
CUST00337,2023-07-24,19,28.87
CUST00088,2023-07-24,19,45.16
CUST00727,2023-07-24,14,43.12
CUST00329,2023-07-24,3,34.07
CUST00695,2023-07-24,11,36.22
CUST00059,2023-07-24,19,49.9
CUST00600,2023-07-25,12,12.15
CUST00692,2023-07-25,2,42.71
CUST00370,2023-07-25,7,24.01
CUST00480,2023-07-25,5,45.96
CUST00202,2023-07-25,16,37.1
CUST00693,2023-07-25,4,49.59
CUST00949,2023-07-25,1,45.23
CUST00265,2023-07-25,8,30.09
CUST00746,2023-07-25,7,42.17
CUST00719,2023-07-25,1,18.18
CUST00961,2023-07-25,6,34.16
CUST00509,2023-07-25,14,10.12
CUST00243,2023-07-25,7,46.6
CUST00828,2023-07-25,6,22.87
CUST00666,2023-07-25,18,43.99
CUST00544,2023-07-25,17,23.49
CUST00641,2023-07-25,5,20.58
CUST00440,2023-07-25,20,15.59
CUST00861,2023-07-25,16,26.9
CUST00330,2023-07-25,3,6.22
CUST00343,2023-07-25,7,48.37
CUST00597,2023-07-25,18,17.69
CUST00546,2023-07-25,11,46.92
CUST00503,2023-07-25,3,39.12
CUST00115,2023-07-25,13,10.33
CUST00094,2023-07-25,11,36.51
CUST00650,2023-07-25,4,18.03
CUST00392,2023-07-26,20,37.77
CUST00562,2023-07-26,16,24.96
CUST00356,2023-07-26,7,48.52
CUST00888,2023-07-26,20,7.69
CUST00121,2023-07-26,4,37.2
CUST00511,2023-07-26,8,22.26
CUST00323,2023-07-26,11,28.38
CUST00391,2023-07-26,3,16.51
CUST00360,2023-07-26,9,24.95
CUST00462,2023-07-26,10,35.04
CUST00814,2023-07-26,11,32.64
CUST00274,2023-07-26,10,26.52
CUST00015,2023-07-26,8,21.67
CUST00540,2023-07-26,6,7.08
CUST00504,2023-07-26,19,5.71
CUST00131,2023-07-26,6,6.06
CUST00481,2023-07-26,12,13.49
